"id","part_number","name","price","currency_id"
313,35596,"Nokia 3610 Fold - контроллер питания (AVILMA 1.05C BB MODULE TFBGA105, original)",300,1
314,35597,"Nokia 3610 Fold, 3710 Fold - контроллер питания заряда (BETTY v2.1 & v2.2 LFA TFBGA64, original)",150,1
315,27138,"Nokia 3650, 3660, 6600, 6800, 6820, 7650, N-Gage - м, х контроля интерфейса SIM-карты, (original)",50,1
316,30059,"Nokia 5200, 5300, 6060, 6101, 6103, 6270 - датчик холла (original)",50,1
317,34665,"Nokia 5228, 5230, 5235, 5310, 5610 - контроллер питания заряда (BETTY v2.1 & v2.2 LFA TFBGA64, original)",150,1
318,34661,"Nokia 5310, 5610, 5800 - контроллер питания (AVILMA 1.05C BB MODULE TFBGA105, 4396299, original)",300,1
319,44362,"Nokia 5330, 5630 - контроллер  питания (GAZOO V3.5 A035 LF NFBGA209 7x7, origina)",300,1
320,37959,"Nokia 5610, 6267, 6500slider, 7390 - контроллер карты памяти (original)",100,1
321,43408,"Nokia 5630 XpressMusic - контроллер  питания (GAZOO V3.4 A035 LF NFBGA209, original)",400,1
322,38990,"Nokia 5730 - ключ датчика присутствия крышки АКБ (original)",50,1
323,27833,"Nokia 6021, 6230, 6230i, 6630, 7200, 7280 - регулятор напряжения питания ММС карты (original)",50,1
324,33815,"Nokia 6060, 6230i, 6230, 3220, 6020, 6021, 6030, 6650 Fold -  контроллер системного разъёма (original)",50,1
325,34666,"Nokia 6110 Nav, 6267, 6290, 6500 S, 6600i S, 7390, 7500 Pr - контроллер питания заряда (TFBGA64, original)",150,1
326,34662,"Nokia 6110 navigator, 6267, 6290, 6500 Slide, 6555, 6600i Slide - контроллер питания (original)",300,1
327,34377,"Nokia 6110 Navigator, 6290, 6500 Slide - контроллер подсветки (original)",100,1
328,45610,"Nokia 6303, 6700 Classic, 6720 - контроллер  питания (GAZOO V3.5 A035 LF NFBGA209 7x7, origina)",300,1
329,33816,"Nokia 6630, N70, N73 - контроллер подсветки (original)",50,1
330,45775,"Nokia 6700 Classic, 6720 Classic - USB Transceiver ISP1707 V2 BGA36 (original)",100,1
331,43407,"Nokia 6700 Classic, 6720 Classic - контроллер  питания (GAZOO V3.4 A035 LF NFBGA209, original)",400,1
332,32878,"Nokia 6800, 6810, 6820, 6822, 7200, 8910, 9210i, 9500, E70, N91 - ключ датчика активации флипа (original)",50,1
333,45611,"Nokia 7230 - контроллер  питания (GAZOO V3.5 A035 LF NFBGA209 7x7, origina)",300,1
334,34663,"Nokia 7390, 7500 Prism - контроллер питания (AVILMA 1.05C BB MODULE TFBGA105, original)",300,1
335,32873,"Nokia 7710, 9300i, 9500, N73, N80, N91, N93 - контроллер работы фронтальной камеры (original)",50,1
336,34378,"Nokia 8600 - контроллер подсветки (original)",100,1
337,45607,"Nokia C2-01, C3-01 Touch and Type - контроллер  питания (PEARL_J MW12 VFBGA209, origina)",350,1
338,45776,"Nokia E52 - USB Transceiver ISP1707 V2 BGA36 (original)",100,1
339,34667,"Nokia E65, N73, N76, N77, N80, N800, N81, N81 8Гб, N82, N93, N95 - контроллер питания заряда (original)",150,1
340,34664,"Nokia N73, N76, N77, N800, N81, N81 8Гб, N82, N95 - контроллер питания (original)",300,1
341,45613,"Nokia N8-00 - контроллер  питания (GAZOO V3.5 A035 LF NFBGA209 7x7, origina)",300,1
342,45608,"Nokia N8-00 - контроллер  питания (PEARL_J MW12 VFBGA209, origina)",350,1
343,34379,"Nokia N81 - контроллер подсветки (original)",100,1
344,24520,"Nokia N93 - цифровой температурный датчик с двухпроводным интерфейсом (original)",50,1
345,45777,"Nokia N97 - USB Transceiver ISP1707 V2 BGA36 (original)",100,1
346,45612,"Nokia X3, X6 - контроллер  питания (GAZOO V3.5 A035 LF NFBGA209 7x7, origina)",300,1
347,45609,"Nokia X3-02 Touch and Type - контроллер  питания (PEARL_J MW12 VFBGA209, origina)",350,1
348,34412,"Nokia 3109 Classic, 3110 Classic, 3250, 3500 - транзистор (original)",50,1
349,27299,"Nokia 3220, 6030, 6220, 6230, 7160, 7200 - преобразователь напряжения микросхемы питания (original)",50,1
350,28784,"Nokia 3230, 3250, 6125, 6131, 6233, 60, 70, 80, 6670, 7610, N-Gage QD -  регулятор, преобразов. напр.(original)",50,1
351,34442,"Nokia 3250, 5140i, 5200, 5300, 5310 - транзистор (original)",10,1
352,34413,"Nokia 5300, 5310, 7500 Prisma, 8600 Luna- транзистор (original)",50,1
353,34443,"Nokia 6070, 6080, 6270, 6650 Fold, 7270, 7360, 7370, 7373 - транзистор (original)",10,1
354,34414,"Nokia 6125, 6300, 6301 - транзистор (original)",50,1
355,24600,"Nokia 6630, 6680, E70, N70, N71, N72, N90, N91 -  регулятор напряжения (original)",50,1
356,45540,"Nokia 6700 Classic - микросхема Aura Triple DCDC Conv VFBGA64 (orginal)",150,1
357,34415,"Nokia E50, E61, E61i, E65, E70 - транзистор (original)",50,1
358,34444,"Nokia N70, N82, N90, N91, N93, N95 - транзистор (original)",10,1
359,34416,"Nokia N76, N770, N81, N91 - транзистор (original)",50,1
360,37615,"Nokia N95 - стабилизатор питания (LM3206TLX, original)",100,1
361,28511,"Nokia 2600, 2650, 3230, 5140i, 6170, 6230i, 6260, 6670, 7270, 7610, N-Gage QD - усилитель звука (original)",50,1
362,28508,"Nokia 3200, 5100, 6220, 6610, 7250i - усилитель полифонии (original)",50,1
363,34373,"Nokia 5310 - усилитель звука (original)",150,1
364,34374,"Nokia 6110 Navigator, 6233, 6270, 6290 - усилитель звука (original)",150,1
365,34368,"Nokia 6110 Navigator, 6267, 6290, 6650 Fold - усилитель для наушников (original)",150,1
366,28785,"Nokia 6680, 6681, N90 - усилитель сигнала микрофона (original)",50,1
367,34375,"Nokia 7370, 7373, 7390 - усилитель звука (original)",150,1
368,34369,"Nokia 7500 Prism - усилитель для наушников (original)",150,1
369,34376,"Nokia N73, N800, N95 - усилитель звука (original)",150,1
370,34370,"Nokia N76, N800, N91, N95 - усилитель для наушников (original)",150,1
371,29671,"Nokia 3250, 5200, 5300 - кристалл (original)",50,1
372,32985,"Nokia 3100, 3120, 7710, 9500 - ИМС контроля  ИК-порта (маркировка: 4376401, original)",200,1
373,27414,"Nokia 3120, 3220, 5140, 5140i - ИМС контроля напряжения клавиатуры (original)",50,1
374,28509,"Nokia 3230, 6230, 6230i, 6260, 6670, 6680, 6681, 7610, 9300, 9500 - ИМС управления питанием ММС  (original)",50,1
375,34771,"Nokia 6020, 6030, 6060, 6070, 6080, 6101, 6103, 6230, 6670 - ИМС контроля напряжения клавиатуры (original)",50,1
376,34772,"Nokia 7200, 7260, 7360, 7610 - ИМС контроля напряжения клавиатуры (original)",50,1
377,32874,"Nokia 9500 - ИМС контроля  Bluetooth (маркировка: 21314 3A17U, original)",100,1
378,34773,"Nokia E60, E70 - ИМС контроля напряжения клавиатуры (original)",50,1
379,32881,"Nokia N70, N770, N91 - ИМС контроля WLAN (original)",300,1
380,32880,"Nokia N80, N93 - ИМС контроля WLAN (маркировка: STLC4370A, original)",300,1
381,32879,"Nokia N93 - ИМС контроля  Bluetooth (маркировка: FA620737C, original)",100,1
382,26732,"Nokia 3200, 6220, 9500 - антенный переключатель (original)",50,1
383,44555,"Nokia 1680 Classic - фильтр (original, 4129311) (F)",50,1
384,44556,"Nokia 2220S, 2323C, 2610, 2330C, 2720F - фильтр N2610 TVS 4-CH BI ESD 14V 15pF 40 (original)",50,1
385,34657,"Nokia 2610, 2626, 3109 Classic, 3110 Classic, 3500 - фильтр клавиатуры и изображения (original) (F)",50,1
386,45698,"Nokia 300 Asha - фильтр клавиатуры и изображения (original)",50,1
387,34439,"Nokia 3109 Classic, 3110 Classic, 3250 - фильтр (RX 1800, 1900MHz, original)",50,1
388,34017,"Nokia 3109 Сlassic, 3250, 5300, 6300, 8600 - фильтр (TX GSM 850, 900MHz, original)",50,1
389,28654,"Nokia 3230, 6170, 6230i, 6260, 7610, Е-серия, N-серия - фильтр ESD, защита от разряда (original)",50,1
390,44557,"Nokia 3500 Classic - фильтр N2610 TVS 4-CH BI ESD 14V 15pF 40 (original)",50,1
391,44558,"Nokia 5000 - фильтр N2610 TVS 4-CH BI ESD 14V 15pF 40 (original)",50,1
392,42307,"Nokia 5228, 5330 - фильтр изображения (original, 4129287)",50,1
393,34658,"Nokia 5610, 5330 - фильтр клавиатуры и изображения (original)",50,1
394,34440,"Nokia 6085, 6110 Navigator, 6270, 6288, 6290, 6300, 6301, 6500 Slide - фильтр (RX 1800, 1900MHz, original)",50,1
395,44559,"Nokia 6300, 6600iS, 6700C, 6700S, 6720C - фильтр N2610 TVS 4-CH BI ESD 14V 15pF 40 (original)",50,1
396,37718,"Nokia 6300, 6700 Class, 6730 Class, E65 - фильтр изображения (original, 4129287)",50,1
397,44560,"Nokia 7070 Prism - фильтр N2610 TVS 4-CH BI ESD 14V 15pF 40 (original)",50,1
398,34441,"Nokia 7370, 7373, 7390, 7500 Prisma, 8600 Luna, 8800 Arte, N82 - фильтр (RX 1800, 1900MHz, original)",50,1
399,34659,"Nokia 7390, 7500 Prism, 8600 Luna - фильтр клавиатуры и изображения (original)",50,1
400,44225,"Nokia C3-00, C3-01 Touch and Type - фильтр клавиатуры и изображения (original)",50,1
401,44224,"Nokia C3-00, C3-01 Touch and Type, C5-00, C5-00.2 - фильтр изображения (original, 4129287)",50,1
402,44561,"Nokia C7-00, C7-00s Oro - фильтр N2610 TVS 4-CH BI ESD 14V 15pF 40 (original)",50,1
403,45140,"Nokia E6-00 - фильтр изображения (original, 4129287)",50,1
404,44562,"Nokia E6-00, E7-00 - фильтр N2610 TVS 4-CH BI ESD 14V 15pF 40 (original)",50,1
405,34660,"Nokia E65, N76, N770, N800 - фильтр клавиатуры и изображения (original)",50,1
